time,voltage,current,power
43.116,0.080,1.2490,0.099
43.385,0.080,1.2500,0.100
43.666,0.070,1.2490,0.087
43.934,0.080,1.2500,0.100
44.201,0.080,1.2500,0.100
44.483,0.070,1.2500,0.087
44.749,0.080,1.2500,0.100
45.012,0.080,1.2500,0.100
45.273,0.080,1.2500,0.100
45.536,0.080,1.2500,0.100
45.831,0.080,1.2500,0.100
46.104,0.070,1.2500,0.087
46.372,0.080,1.2500,0.100
46.648,0.080,1.2500,0.100
46.914,0.080,1.2500,0.100
47.180,0.080,1.2500,0.100
47.442,0.080,1.2500,0.100
47.709,0.080,1.2500,0.100
47.995,0.080,1.2500,0.100
48.261,0.080,1.2500,0.100
48.526,0.080,1.2500,0.100
48.782,0.070,1.2500,0.087
49.077,0.080,1.2500,0.100
49.346,0.080,1.2500,0.100
49.612,0.080,1.2500,0.100
49.877,0.080,1.2500,0.100
50.162,0.080,1.2500,0.100
50.429,0.080,1.2500,0.100
50.698,0.070,1.2500,0.087
50.964,0.080,1.2500,0.100
51.244,0.080,1.2490,0.099
51.508,0.070,1.2500,0.087
51.772,0.080,1.2500,0.100
52.033,0.070,1.2500,0.087
52.327,0.080,1.2500,0.100
52.603,0.080,1.2500,0.100
52.873,0.080,1.2500,0.100
53.143,0.080,1.2500,0.100
53.409,0.080,1.2490,0.099
53.672,0.080,1.2500,0.100
53.936,0.080,1.2500,0.100
54.209,0.070,1.2490,0.087
54.491,0.080,1.2500,0.100
54.754,0.070,1.2500,0.087
55.017,0.080,1.2500,0.100
55.279,0.080,1.2500,0.100
55.573,0.080,1.2500,0.100
55.848,0.080,1.2500,0.100
56.115,0.070,1.2490,0.087
56.391,0.080,1.2500,0.100
56.664,0.080,1.2500,0.100
56.928,0.080,1.2490,0.099
57.200,0.070,1.2490,0.087
57.474,0.080,1.2500,0.100
57.742,0.080,1.2500,0.100
58.004,0.080,1.2490,0.099
58.274,0.080,1.2490,0.099
58.535,0.070,1.2490,0.087
58.817,0.080,1.2500,0.100
59.089,0.070,1.2500,0.087
59.354,0.070,1.2500,0.087
59.622,0.080,1.2500,0.100
59.904,0.070,1.2500,0.087
60.167,0.070,1.2500,0.087
60.435,0.080,1.2500,0.100
60.715,0.080,1.2490,0.099
60.993,0.080,1.2500,0.100
61.255,0.080,1.2500,0.100
61.527,0.080,1.2500,0.100
61.804,0.080,1.2500,0.100
62.070,0.080,1.2500,0.100
62.335,0.080,1.2500,0.100
62.605,0.080,1.2500,0.100
62.868,0.080,1.2500,0.100
63.153,0.080,1.2500,0.100
63.415,0.080,1.2500,0.100
63.682,0.080,1.2500,0.100
63.947,0.080,1.2500,0.100
64.236,0.070,1.2490,0.087
64.504,0.080,1.2500,0.100
64.779,0.080,1.2500,0.100
65.052,0.080,1.2500,0.100
65.318,0.070,1.2490,0.087
65.580,0.080,1.2500,0.100
65.854,0.080,1.2500,0.100
66.135,0.080,1.2490,0.099
66.410,0.070,1.2500,0.087
66.681,0.080,1.2500,0.100
66.948,0.080,1.2500,0.100
67.217,0.070,1.2500,0.087
67.484,0.080,1.2500,0.100
67.753,0.080,1.2500,0.100
68.014,0.070,1.2490,0.087
68.277,0.080,1.2500,0.100
68.564,0.080,1.2500,0.100
68.828,0.080,1.2490,0.099
69.092,0.080,1.2500,0.100
69.357,0.080,1.2500,0.100
69.648,0.080,1.2500,0.100
69.916,0.080,1.2500,0.100
70.183,0.070,1.2500,0.087
70.449,0.080,1.2500,0.100
70.731,0.080,1.2490,0.099
71.002,0.080,1.2500,0.100
71.264,0.080,1.2490,0.099
71.547,0.080,1.2500,0.100
71.815,0.080,1.2500,0.100
72.080,0.070,1.2500,0.087
72.344,0.080,1.2500,0.100
72.606,0.080,1.2500,0.100
72.895,0.080,1.2500,0.100
73.161,0.080,1.2490,0.099
73.424,0.080,1.2500,0.100
73.698,0.070,1.2490,0.087
73.977,0.080,1.2500,0.100
74.251,0.080,1.2500,0.100
74.517,0.080,1.2490,0.099
74.794,0.080,1.2500,0.100
75.061,0.080,1.2500,0.100
75.329,0.070,1.2500,0.087
75.598,0.080,1.2500,0.100
75.878,0.070,1.2500,0.087
76.143,0.080,1.2500,0.100
76.405,0.080,1.2500,0.100
76.673,0.070,1.2500,0.087
76.939,0.070,1.2500,0.087
77.226,0.080,1.2500,0.100
77.488,0.080,1.2500,0.100
77.762,0.070,1.2500,0.087
78.024,0.080,1.2500,0.100
78.307,0.080,1.2500,0.100
78.572,0.080,1.2500,0.100
78.838,0.080,1.2500,0.100
79.103,0.080,1.2500,0.100
79.390,0.080,1.2500,0.100
79.653,0.080,1.2500,0.100
79.921,0.080,1.2500,0.100
80.208,0.070,1.2500,0.087
80.473,0.080,1.2500,0.100
80.738,0.080,1.2490,0.099
81.006,0.080,1.2490,0.099
81.272,0.080,1.2500,0.100
81.556,0.080,1.2500,0.100
81.819,0.080,1.2500,0.100
82.085,0.080,1.2490,0.099
82.348,0.080,1.2500,0.100
82.638,0.080,1.2500,0.100
82.902,0.080,1.2500,0.100
83.168,0.080,1.2490,0.099
83.455,0.070,1.2500,0.087
83.722,0.080,1.2500,0.100
83.987,0.080,1.2490,0.099
84.255,0.080,1.2500,0.100
84.521,0.080,1.2500,0.100
84.803,0.080,1.2500,0.100
85.067,0.070,1.2500,0.087
85.331,0.070,1.2500,0.087
85.594,0.080,1.2490,0.099
85.885,0.080,1.2500,0.100
86.151,0.080,1.2500,0.100
2021-01-11 22:59:32
time,voltage,current,power
0.061,0.080,1.2490,0.099
0.353,0.080,1.2500,0.100
0.621,0.080,1.2500,0.100
0.885,0.070,1.2500,0.087
1.156,0.080,1.2500,0.100
1.419,0.070,1.2490,0.087
1.688,0.080,1.2500,0.100
1.956,0.080,1.2500,0.100
2.218,0.080,1.2500,0.100
2.498,0.080,1.2500,0.100
2.766,0.080,1.2500,0.100
3.028,0.080,1.2500,0.100
3.294,0.080,1.2500,0.100
3.560,0.080,1.2500,0.100
3.847,0.080,1.2500,0.100
4.112,0.070,1.2500,0.087
4.384,0.080,1.2490,0.099
4.646,0.080,1.2500,0.100
4.930,0.080,1.2500,0.100
5.194,0.080,1.2500,0.100
5.454,0.080,1.2490,0.099
5.718,0.080,1.2500,0.100
6.012,0.080,1.2500,0.100
6.275,0.080,1.2500,0.100
6.537,0.080,1.2500,0.100
6.803,0.070,1.2500,0.087
7.094,0.080,1.2490,0.099
7.361,0.080,1.2500,0.100
7.623,0.080,1.2500,0.100
7.890,0.070,1.2490,0.087
8.177,0.080,1.2500,0.100
8.445,0.080,1.2500,0.100
2021-01-11 23:00:31
time,voltage,current,power
0.060,0.070,1.2500,0.087
0.340,0.080,1.2500,0.100
0.604,0.080,1.2500,0.100
0.887,0.070,1.2500,0.087
1.142,0.080,1.2500,0.100
1.425,0.070,1.2500,0.087
1.703,0.080,1.2500,0.100
1.969,0.080,1.2500,0.100
2.246,0.080,1.2500,0.100
2.509,0.080,1.2500,0.100
2.786,0.070,1.2490,0.087
3.053,0.070,1.2500,0.087
3.325,0.080,1.2500,0.100
3.592,0.080,1.2500,0.100
3.868,0.080,1.2500,0.100
4.135,0.080,1.2490,0.099
4.403,0.080,1.2490,0.099
4.674,0.080,1.2490,0.099
4.935,0.080,1.2490,0.099
5.216,0.080,1.2500,0.100
5.484,0.080,1.2500,0.100
5.749,0.080,1.2500,0.100
6.016,0.070,1.2500,0.087
6.299,0.070,1.2500,0.087
6.567,0.080,1.2500,0.100
6.838,0.080,1.2500,0.100
7.116,0.080,1.2500,0.100
7.383,0.080,1.2500,0.100
7.653,0.080,1.2500,0.100
7.917,0.080,1.2500,0.100
8.198,0.080,1.2500,0.100
8.464,0.080,1.2500,0.100
8.727,0.070,1.2490,0.087
8.990,0.080,1.2500,0.100
9.256,0.080,1.2500,0.100
9.547,0.080,1.2500,0.100
9.814,0.070,1.2500,0.087
10.078,0.080,1.2500,0.100
10.344,0.080,1.2500,0.100
10.629,0.080,1.2500,0.100
10.896,0.080,1.2500,0.100
11.162,0.070,1.2500,0.087
11.425,0.080,1.2500,0.100
11.712,0.070,1.2490,0.087
11.982,0.080,1.2500,0.100
12.246,0.080,1.2500,0.100
12.510,0.070,1.2500,0.087
12.794,0.080,1.2500,0.100
13.056,0.080,1.2490,0.099
13.328,0.080,1.2500,0.100
13.590,0.080,1.2500,0.100
13.876,0.080,1.2500,0.100
14.151,0.070,1.2500,0.087
14.420,0.070,1.2500,0.087
14.694,0.080,1.2500,0.100
14.961,0.080,1.2500,0.100
15.228,0.080,1.2500,0.100
15.492,0.080,1.2500,0.100
15.755,0.080,1.2500,0.100
16.042,0.080,1.2500,0.100
16.317,0.080,1.2500,0.100
16.584,0.080,1.2500,0.100
16.860,0.080,1.2490,0.099
17.126,0.070,1.2490,0.087
17.393,0.080,1.2500,0.100
17.659,0.070,1.2500,0.087
17.942,0.080,1.2490,0.099
18.207,0.080,1.2500,0.100
18.472,0.080,1.2500,0.100
18.738,0.080,1.2500,0.100
19.007,0.080,1.2500,0.100
19.290,0.070,1.2500,0.087
19.558,0.080,1.2500,0.100
19.824,0.080,1.2500,0.100
20.085,0.080,1.2500,0.100
20.372,0.080,1.2500,0.100
20.642,0.080,1.2490,0.099
20.912,0.080,1.2500,0.100
21.188,0.080,1.2500,0.100
21.456,0.080,1.2500,0.100
21.725,0.080,1.2500,0.100
22.001,0.080,1.2500,0.100
22.276,0.080,1.2500,0.100
22.541,0.070,1.2500,0.087
22.807,0.070,1.2500,0.087
23.069,0.080,1.2500,0.100
2021-01-11 23:06:24
time,voltage,current,power
0.059,0.080,1.2500,0.100
0.331,0.080,1.2500,0.100
0.627,0.080,1.2500,0.100
0.902,0.080,1.2500,0.100
1.177,0.080,1.2500,0.100
1.444,0.070,1.2500,0.087
1.710,0.070,1.2500,0.087
1.973,0.080,1.2500,0.100
2.241,0.080,1.2500,0.100
2.511,0.080,1.2500,0.100
2.792,0.080,1.2500,0.100
3.057,0.080,1.2500,0.100
3.325,0.080,1.2500,0.100
3.609,0.080,1.2500,0.100
3.877,0.070,1.2500,0.087
4.152,0.080,1.2490,0.099
4.423,0.080,1.2500,0.100
4.701,0.080,1.2500,0.100
4.965,0.080,1.2500,0.100
5.227,0.080,1.2500,0.100
5.493,0.080,1.2500,0.100
5.775,0.080,1.2490,0.099
6.048,0.080,1.2500,0.100
6.316,0.080,1.2500,0.100
6.583,0.070,1.2500,0.087
6.857,0.080,1.2500,0.100
7.124,0.070,1.2500,0.087
7.391,0.080,1.2500,0.100
7.655,0.070,1.2490,0.087
7.940,0.080,1.2500,0.100
8.205,0.080,1.2500,0.100
8.467,0.080,1.2500,0.100
8.730,0.070,1.2500,0.087
8.991,0.080,1.2500,0.100
9.286,0.080,1.2500,0.100
9.548,0.080,1.2490,0.099
9.811,0.080,1.2500,0.100
10.077,0.080,1.2490,0.099
10.369,0.080,1.2500,0.100
10.634,0.080,1.2500,0.100
10.903,0.080,1.2490,0.099
11.186,0.080,1.2500,0.100
11.453,0.080,1.2500,0.100
11.718,0.070,1.2500,0.087
11.983,0.080,1.2500,0.100
12.243,0.080,1.2490,0.099
12.535,0.080,1.2500,0.100
12.799,0.070,1.2500,0.087
13.064,0.080,1.2500,0.100
13.325,0.080,1.2500,0.100
13.618,0.080,1.2500,0.100
13.882,0.070,1.2500,0.087
14.158,0.080,1.2500,0.100
14.435,0.080,1.2500,0.100
14.709,0.070,1.2500,0.087
14.971,0.080,1.2500,0.100
15.239,0.080,1.2490,0.099
15.519,0.080,1.2500,0.100
15.787,0.080,1.2490,0.099
16.054,0.080,1.2500,0.100
16.323,0.080,1.2490,0.099
16.600,0.070,1.2500,0.087
16.866,0.070,1.2500,0.087
17.138,0.080,1.2500,0.100
17.402,0.080,1.2500,0.100
17.682,0.080,1.2500,0.100
17.949,0.080,1.2500,0.100
18.218,0.080,1.2500,0.100
18.484,0.080,1.2500,0.100
18.745,0.080,1.2500,0.100
19.032,0.070,1.2500,0.087
19.297,0.080,1.2500,0.100
19.559,0.080,1.2500,0.100
19.822,0.080,1.2500,0.100
20.113,0.080,1.2490,0.099
20.381,0.080,1.2500,0.100
20.646,0.080,1.2500,0.100
20.907,0.080,1.2500,0.100
21.195,0.080,1.2500,0.100
21.459,0.080,1.2500,0.100
21.735,0.080,1.2500,0.100
21.997,0.080,1.2490,0.099
22.278,0.080,1.2500,0.100
22.541,0.080,1.2490,0.099
22.812,0.080,1.2500,0.100
23.082,0.080,1.2500,0.100
23.361,0.070,1.2500,0.087
23.627,0.080,1.2500,0.100
2021-01-11 23:08:12
time,voltage,current,power
0.059,0.080,1.2500,0.100
0.338,0.080,1.2500,0.100
0.603,0.070,1.2500,0.087
0.866,0.070,1.2490,0.087
1.137,0.080,1.2500,0.100
1.398,0.080,1.2490,0.099
1.665,0.080,1.2500,0.100
1.931,0.080,1.2500,0.100
2.201,0.080,1.2500,0.100
2.464,0.080,1.2500,0.100
2.732,0.070,1.2500,0.087
2.998,0.080,1.2500,0.100
3.267,0.080,1.2500,0.100
3.539,0.080,1.2490,0.099
3.807,0.070,1.2500,0.087
4.083,0.080,1.2500,0.100
4.351,0.080,1.2500,0.100
4.622,0.080,1.2490,0.099
4.890,0.080,1.2500,0.100
5.158,0.080,1.2500,0.100
5.422,0.080,1.2500,0.100
5.690,0.080,1.2500,0.100
5.968,0.080,1.2500,0.100
6.226,0.080,1.2490,0.099
6.509,0.080,1.2500,0.100
6.779,0.080,1.2500,0.100
7.049,0.080,1.2500,0.100
7.319,0.080,1.2500,0.100
7.583,0.070,1.2500,0.087
7.850,0.080,1.2500,0.100
8.135,0.080,1.2500,0.100
8.403,0.080,1.2500,0.100
8.675,0.070,1.2500,0.087
8.951,0.080,1.2500,0.100
9.219,0.080,1.2500,0.100
2021-01-11 23:09:10
time,voltage,current,power
0.060,0.080,1.2500,0.100
0.330,0.080,1.2500,0.100
0.600,0.070,1.2500,0.087
0.882,0.070,1.2500,0.087
1.162,0.080,1.2500,0.100
1.438,0.080,1.2500,0.100
1.706,0.070,1.2500,0.087
1.978,0.070,1.2500,0.087
2.252,0.080,1.2500,0.100
2.518,0.080,1.2500,0.100
2.783,0.080,1.2500,0.100
3.054,0.080,1.2490,0.099
3.320,0.080,1.2500,0.100
3.586,0.080,1.2490,0.099
3.846,0.080,1.2500,0.100
4.129,0.080,1.2500,0.100
4.399,0.070,1.2500,0.087
4.679,0.070,1.2500,0.087
4.949,0.080,1.2500,0.100
5.219,0.080,1.2490,0.099
5.489,0.080,1.2500,0.100
5.773,0.070,1.2500,0.087
6.078,0.080,1.2500,0.100
6.347,0.080,1.2500,0.100
6.614,0.080,1.2500,0.100
6.879,0.080,1.2490,0.099
7.168,0.080,1.2500,0.100
7.437,0.080,1.2500,0.100
7.704,0.080,1.2500,0.100
7.969,0.070,1.2500,0.087
8.251,0.080,1.2490,0.099
8.526,0.080,1.2500,0.100
8.792,0.080,1.2500,0.100
9.066,0.080,1.2500,0.100
9.333,0.070,1.2500,0.087
9.700,0.060,1.9010,0.114
9.973,0.060,1.9010,0.114
10.243,0.060,1.9010,0.114
10.512,0.060,1.9010,0.114
10.769,0.060,1.9010,0.114
11.042,0.060,1.9010,0.114
11.310,0.060,1.9010,0.114
11.575,0.060,1.9010,0.114
11.859,0.060,1.9010,0.114
12.124,0.060,1.9010,0.114
12.390,0.060,1.9010,0.114
12.660,0.060,1.9010,0.114
12.943,0.060,1.9010,0.114
13.209,0.060,1.9010,0.114
13.475,0.060,1.9010,0.114
13.743,0.060,1.9010,0.114
14.023,0.060,1.9010,0.114
14.401,0.070,1.5490,0.108
14.669,0.070,1.3500,0.094
14.940,0.070,1.3500,0.094
15.214,0.070,1.3500,0.094
15.483,0.070,1.3500,0.094
15.749,0.070,1.3500,0.094
16.016,0.070,1.3500,0.094
16.285,0.070,1.3500,0.094
16.551,0.070,1.3500,0.094
16.819,0.070,1.3500,0.094
17.081,0.070,1.3500,0.094
17.346,0.070,1.3500,0.094
17.632,0.070,1.3500,0.094
17.900,0.070,1.3500,0.094
18.161,0.070,1.3500,0.094
18.429,0.070,1.3500,0.094
18.715,0.070,1.3500,0.094
18.981,0.070,1.3500,0.094
19.250,0.070,1.3500,0.094
19.532,0.070,1.3500,0.094
19.797,0.070,1.3500,0.094
20.060,0.070,1.3500,0.094
20.530,0.100,0.1340,0.013
20.799,0.100,0.0000,0.000
21.063,0.100,0.0000,0.000
21.337,0.100,0.0000,0.000
21.605,0.100,0.0000,0.000
21.881,0.100,0.0000,0.000
22.152,0.100,0.0000,0.000
22.422,0.100,0.0000,0.000
22.705,0.100,0.0000,0.000
22.969,0.100,0.0000,0.000
23.349,0.100,0.0000,0.000
23.622,0.100,0.1330,0.013
23.896,0.100,0.1330,0.013
24.262,0.090,0.2680,0.024
24.538,0.090,0.2680,0.024
25.014,0.090,0.2830,0.025
25.280,0.090,0.4030,0.036
25.751,0.090,0.4030,0.036
26.028,0.090,0.5380,0.048
26.508,0.090,0.6730,0.060
26.781,0.090,0.6740,0.060
27.375,0.080,0.8090,0.064
27.644,0.080,0.8090,0.064
28.020,0.080,0.8090,0.064
28.289,0.080,0.9430,0.075
28.860,0.080,1.0780,0.086
29.124,0.080,1.0780,0.086
29.603,0.080,1.1430,0.091
29.900,0.080,1.2140,0.097
30.369,0.070,1.3500,0.094
30.636,0.070,1.3500,0.094
30.905,0.070,1.3500,0.094
31.174,0.070,1.3500,0.094
31.450,0.070,1.3500,0.094
31.716,0.070,1.3500,0.094
31.985,0.070,1.3500,0.094
32.250,0.070,1.3500,0.094
32.524,0.070,1.3500,0.094
32.790,0.070,1.3500,0.094
33.052,0.070,1.3500,0.094
33.320,0.070,1.3500,0.094
33.588,0.070,1.3500,0.094
33.872,0.070,1.3500,0.094
34.143,0.070,1.3500,0.094
34.404,0.070,1.3500,0.094
34.668,0.070,1.3500,0.094
34.954,0.070,1.3500,0.094
35.231,0.070,1.3500,0.094
35.497,0.070,1.3500,0.094
35.771,0.070,1.3500,0.094
36.038,0.070,1.3500,0.094
36.316,0.070,1.3500,0.094
36.582,0.070,1.3500,0.094
36.853,0.070,1.3500,0.094
37.119,0.070,1.3500,0.094
37.381,0.070,1.3500,0.094
37.648,0.070,1.3500,0.094
37.913,0.070,1.3500,0.094
38.201,0.070,1.3500,0.094
38.470,0.070,1.3500,0.094
38.738,0.070,1.3500,0.094
39.019,0.070,1.3500,0.094
39.287,0.070,1.3500,0.094
39.555,0.070,1.3500,0.094
39.822,0.070,1.3500,0.094
40.085,0.070,1.3500,0.094
40.368,0.070,1.3500,0.094
40.633,0.070,1.3500,0.094
40.906,0.070,1.3500,0.094
41.183,0.070,1.3500,0.094
41.449,0.070,1.3490,0.094
41.719,0.070,1.3500,0.094
41.985,0.070,1.3500,0.094
42.266,0.070,1.3500,0.094
42.533,0.070,1.3500,0.094
42.801,0.070,1.3500,0.094
43.053,0.070,1.3500,0.094
43.345,0.070,1.3500,0.094
43.615,0.070,1.3500,0.094
43.895,0.070,1.3500,0.094
44.189,0.070,1.3500,0.094
44.452,0.070,1.3500,0.094
44.734,0.070,1.3500,0.094
44.999,0.070,1.3500,0.094
45.273,0.070,1.3500,0.094
45.548,0.070,1.3500,0.094
45.821,0.070,1.3500,0.094
46.083,0.070,1.3500,0.094
46.358,0.070,1.3500,0.094
46.626,0.070,1.3500,0.094
46.896,0.070,1.3500,0.094
47.156,0.070,1.3500,0.094
47.437,0.070,1.3500,0.094
47.698,0.070,1.3500,0.094
47.968,0.070,1.3500,0.094
48.237,0.070,1.3500,0.094
48.520,0.070,1.3500,0.094
48.789,0.070,1.3500,0.094
49.055,0.070,1.3500,0.094
49.320,0.070,1.3500,0.094
49.603,0.070,1.3500,0.094
49.870,0.070,1.3500,0.094
50.136,0.070,1.3500,0.094
50.400,0.070,1.3500,0.094
50.662,0.070,1.3500,0.094
50.937,0.070,1.3500,0.094
51.213,0.070,1.3500,0.094
51.480,0.070,1.3500,0.094
51.747,0.070,1.3500,0.094
52.015,0.070,1.3500,0.094
52.292,0.070,1.3500,0.094
52.554,0.070,1.3500,0.094
52.821,0.070,1.3500,0.094
53.091,0.070,1.3500,0.094
53.358,0.070,1.3500,0.094
53.623,0.070,1.3500,0.094
53.898,0.070,1.3500,0.094
54.174,0.070,1.3500,0.094
54.448,0.070,1.3500,0.094
54.717,0.070,1.3500,0.094
54.983,0.070,1.3500,0.094
55.256,0.070,1.3500,0.094
55.524,0.070,1.3500,0.094
55.791,0.070,1.3500,0.094
56.053,0.070,1.3500,0.094
56.320,0.070,1.3500,0.094
56.603,0.070,1.3500,0.094
56.865,0.070,1.3500,0.094
57.129,0.070,1.3500,0.094
57.392,0.070,1.3500,0.094
57.685,0.070,1.3500,0.094
57.950,0.070,1.3500,0.094
58.209,0.070,1.3500,0.094
58.471,0.070,1.3500,0.094
58.768,0.070,1.3500,0.094
59.034,0.070,1.3500,0.094
59.298,0.070,1.3500,0.094
59.561,0.070,1.3500,0.094
59.853,0.070,1.3500,0.094
60.122,0.070,1.3500,0.094
60.389,0.070,1.3500,0.094
60.652,0.070,1.3500,0.094
60.935,0.070,1.3500,0.094
61.198,0.070,1.3500,0.094
61.459,0.070,1.3500,0.094
61.721,0.070,1.3500,0.094
62.016,0.070,1.3500,0.094
62.282,0.070,1.3500,0.094
62.546,0.070,1.3500,0.094
62.812,0.070,1.3500,0.094
63.099,0.070,1.3500,0.094
63.370,0.070,1.3500,0.094
63.640,0.070,1.3500,0.094
63.910,0.070,1.3500,0.094
64.180,0.070,1.3500,0.094
64.453,0.070,1.3500,0.094
64.724,0.070,1.3500,0.094
64.990,0.070,1.3500,0.094
65.272,0.070,1.3500,0.094
65.532,0.070,1.3500,0.094
65.802,0.070,1.3500,0.094
66.082,0.070,1.3500,0.094
66.353,0.070,1.3500,0.094
66.617,0.070,1.3500,0.094
66.881,0.070,1.3500,0.094
67.150,0.070,1.3500,0.094
67.431,0.070,1.3500,0.094
67.704,0.070,1.3500,0.094
67.973,0.070,1.3500,0.094
68.248,0.070,1.3500,0.094
68.513,0.070,1.3500,0.094
68.779,0.070,1.3500,0.094
69.042,0.070,1.3500,0.094
69.307,0.070,1.3500,0.094
69.595,0.070,1.3500,0.094
69.861,0.070,1.3500,0.094
70.128,0.070,1.3500,0.094
70.394,0.070,1.3500,0.094
70.678,0.070,1.3500,0.094
70.943,0.070,1.3500,0.094
71.207,0.070,1.3500,0.094
71.472,0.070,1.3500,0.094
71.761,0.070,1.3500,0.094
72.027,0.070,1.3500,0.094
72.297,0.070,1.3500,0.094
72.562,0.070,1.3500,0.094
72.844,0.070,1.3500,0.094
73.110,0.070,1.3500,0.094
73.382,0.070,1.3500,0.094
73.652,0.070,1.3500,0.094
73.922,0.070,1.3500,0.094
74.201,0.070,1.3500,0.094
74.466,0.070,1.3500,0.094
74.742,0.070,1.3500,0.094
75.009,0.070,1.3500,0.094
75.273,0.070,1.3500,0.094
75.541,0.070,1.3500,0.094
75.808,0.070,1.3500,0.094
76.090,0.070,1.3500,0.094
76.357,0.070,1.3500,0.094
76.623,0.070,1.3500,0.094
76.889,0.070,1.3500,0.094
77.173,0.070,1.3500,0.094
77.438,0.070,1.3500,0.094
77.711,0.070,1.3500,0.094
77.976,0.070,1.3500,0.094
78.256,0.070,1.3500,0.094
78.519,0.070,1.3500,0.094
78.787,0.070,1.3500,0.094
79.050,0.070,1.3500,0.094
79.339,0.070,1.3500,0.094
79.608,0.070,1.3500,0.094
79.874,0.070,1.3500,0.094
80.135,0.070,1.3500,0.094
80.416,0.070,1.3500,0.094
80.679,0.070,1.3500,0.094
80.949,0.070,1.3500,0.094
81.234,0.070,1.3500,0.094
81.496,0.070,1.3500,0.094
81.766,0.070,1.3500,0.094
82.029,0.070,1.3500,0.094
82.319,0.070,1.3500,0.094
82.589,0.070,1.3500,0.094
82.859,0.070,1.3500,0.094
83.129,0.070,1.3500,0.094
83.403,0.070,1.3500,0.094
83.663,0.070,1.3500,0.094
83.942,0.070,1.3500,0.094
84.210,0.070,1.3500,0.094
84.486,0.070,1.3500,0.094
84.754,0.070,1.3500,0.094
85.023,0.070,1.3500,0.094
85.297,0.070,1.3500,0.094
85.560,0.070,1.3500,0.094
85.830,0.070,1.3500,0.094
86.092,0.070,1.3500,0.094
86.374,0.070,1.3500,0.094
86.644,0.070,1.3500,0.094
86.924,0.070,1.3500,0.094
87.191,0.070,1.3500,0.094
87.455,0.070,1.3500,0.094
87.734,0.070,1.3500,0.094
88.000,0.070,1.3500,0.094
88.265,0.070,1.3500,0.094
88.530,0.070,1.3500,0.094
88.794,0.070,1.3500,0.094
89.080,0.070,1.3500,0.094
89.346,0.070,1.3500,0.094
89.612,0.070,1.3500,0.094
89.882,0.070,1.3500,0.094
90.164,0.070,1.3500,0.094
90.418,0.070,1.3500,0.094
90.691,0.070,1.3500,0.094
90.963,0.070,1.3500,0.094
91.247,0.070,1.3500,0.094
91.512,0.070,1.3500,0.094
91.778,0.070,1.3500,0.094
92.042,0.070,1.3500,0.094
92.330,0.070,1.3500,0.094
92.596,0.070,1.3500,0.094
92.861,0.070,1.3500,0.094
93.130,0.070,1.3500,0.094
93.405,0.070,1.3500,0.094
93.670,0.070,1.3500,0.094
93.940,0.070,1.3500,0.094
94.220,0.070,1.3500,0.094
94.500,0.070,1.3500,0.094
94.760,0.070,1.3500,0.094
95.030,0.070,1.3500,0.094
95.310,0.070,1.3500,0.094
95.580,0.070,1.3500,0.094
95.843,0.070,1.3500,0.094
96.119,0.070,1.3500,0.094
96.393,0.070,1.3500,0.094
96.666,0.070,1.3500,0.094
96.931,0.070,1.3500,0.094
97.205,0.070,1.3500,0.094
97.477,0.070,1.3500,0.094
97.743,0.070,1.3500,0.094
98.008,0.070,1.3500,0.094
98.275,0.070,1.3500,0.094
98.541,0.070,1.3500,0.094
98.825,0.070,1.3500,0.094
99.089,0.070,1.3500,0.094
99.362,0.070,1.3500,0.094
99.641,0.070,1.3500,0.094
99.910,0.070,1.3500,0.094
100.176,0.070,1.3500,0.094
100.444,0.070,1.3500,0.094
100.725,0.070,1.3500,0.094
100.990,0.070,1.3500,0.094
101.251,0.070,1.3500,0.094
101.524,0.070,1.3500,0.094
101.789,0.070,1.3500,0.094
102.072,0.070,1.3500,0.094
102.337,0.070,1.3500,0.094
102.603,0.070,1.3500,0.094
102.868,0.070,1.3500,0.094
103.155,0.070,1.3500,0.094
103.429,0.070,1.3500,0.094
103.698,0.070,1.3500,0.094
103.968,0.070,1.3500,0.094
104.238,0.070,1.3500,0.094
104.521,0.070,1.3500,0.094
104.783,0.070,1.3500,0.094
105.055,0.070,1.3500,0.094
105.324,0.070,1.3500,0.094
105.589,0.070,1.3500,0.094
105.854,0.070,1.3500,0.094
106.122,0.070,1.3500,0.094
106.402,0.070,1.3500,0.094
106.665,0.070,1.3500,0.094
106.954,0.070,1.3500,0.094
107.220,0.070,1.3500,0.094
107.485,0.070,1.3500,0.094
107.751,0.070,1.3500,0.094
108.020,0.070,1.3500,0.094
108.285,0.070,1.3500,0.094
108.566,0.070,1.3500,0.094
108.835,0.070,1.3500,0.094
109.097,0.070,1.3500,0.094
109.365,0.070,1.3500,0.094
109.650,0.070,1.3500,0.094
109.916,0.070,1.3500,0.094
110.184,0.070,1.3500,0.094
110.464,0.070,1.3500,0.094
110.727,0.070,1.3500,0.094
111.004,0.070,1.3500,0.094
111.266,0.070,1.3500,0.094
111.546,0.070,1.3500,0.094
111.816,0.070,1.3500,0.094
112.070,0.070,1.3500,0.094
112.340,0.070,1.3500,0.094
112.630,0.070,1.3500,0.094
112.890,0.070,1.3500,0.094
113.161,0.070,1.3500,0.094
113.434,0.070,1.3500,0.094
113.714,0.070,1.3500,0.094
113.970,0.070,1.3500,0.094
114.241,0.070,1.3500,0.094
114.511,0.070,1.3500,0.094
